MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_incubationtime	ATTRIBUTE_NCBITaxonomy	ATTRIBUTE_chem	ATTRIBUTE_concentration	Unnamed: 34
MSV000098191	Plate2_H9_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Indole-3-propionic acid	10_uM
MSV000098191	Plate2_A10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	50_uM
MSV000098191	Plate2_B10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	50_uM
MSV000098191	Plate2_C10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	50_uM
MSV000098191	Plate2_D10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	50_uM
MSV000098191	Plate2_E10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Hydrocinnamanic acid	10_uM
MSV000098191	Plate2_F10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Hydrocinnamanic acid	10_uM
MSV000098191	Plate2_G10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Hydrocinnamanic acid	10_uM
MSV000098191	Plate2_H10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Hydrocinnamanic acid	10_uM
MSV000098191	Plate2_A11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	100_uM
MSV000098191	Plate2_B11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	100_uM
MSV000098191	Plate2_C11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	100_uM
MSV000098191	Plate2_D11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	100_uM
MSV000098191	Plate2_E11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Isovaleryl-L-carnitine	10_uM
MSV000098191	Plate2_F11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Isovaleryl-L-carnitine	10_uM
MSV000098191	Plate2_G11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Isovaleryl-L-carnitine	10_uM
MSV000098191	Plate2_H11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Isovaleryl-L-carnitine	10_uM
MSV000098191	Plate2_A12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	250_uM
MSV000098191	Plate2_B12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	250_uM
MSV000098191	Plate2_C12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	250_uM
MSV000098191	Plate2_D12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Histamine-C4:0	250_uM
MSV000098191	Plate2_E12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Naringenin	10_uM
MSV000098191	Plate2_F12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Naringenin	10_uM
MSV000098191	Plate2_G12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Naringenin	10_uM
MSV000098191	Plate2_H12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_0h	9606|Homo sapiens		Naringenin	10_uM
MSV000098191	Plate4_A1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_B1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_C1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_D1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_E1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_F1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_G1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_H1_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		PBS	0_uM
MSV000098191	Plate4_A2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	2_uM
MSV000098191	Plate4_B2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	2_uM
MSV000098191	Plate4_C2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	2_uM
MSV000098191	Plate4_D2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	2_uM
MSV000098191	Plate4_E2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	2_uM
MSV000098191	Plate4_F2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001912	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	2_uM
MSV000098191	Plate4_G2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001913	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	2_uM
MSV000098191	Plate4_H2_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001914	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	2_uM
MSV000098191	Plate4_A3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001915	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	10_uM
MSV000098191	Plate4_B3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001916	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	10_uM
MSV000098191	Plate4_C3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001917	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	10_uM
MSV000098191	Plate4_D3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001918	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	10_uM
MSV000098191	Plate4_E3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001919	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	5_uM
MSV000098191	Plate4_F3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001920	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	5_uM
MSV000098191	Plate4_G3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001921	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	5_uM
MSV000098191	Plate4_H3_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001922	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	5_uM
MSV000098191	Plate4_A4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001923	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	50_uM
MSV000098191	Plate4_B4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001924	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	50_uM
MSV000098191	Plate4_C4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001925	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	50_uM
MSV000098191	Plate4_D4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001926	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	50_uM
MSV000098191	Plate4_E4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001927	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	50_uM
MSV000098191	Plate4_F4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001928	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	50_uM
MSV000098191	Plate4_G4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001929	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	50_uM
MSV000098191	Plate4_H4_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001930	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		HDCA	50_uM
MSV000098191	Plate4_A5_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001931	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Diet_standards	100_uM
