MassiveID	filename	SampleType	SampleTypeSub1	ENVOEnvironmentMaterial	UBERONBodyPartName	ATTRIBUTE_SampleTypemanual	ATTRIBUTE_Habitat	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_rainfall	ATTRIBUTE_elevation	ATTRIBUTE_shore_dist	ATTRIBUTE_shore_dist_Range
MSV000085129	02270_No_8.mzML	environmental		soil	not applicable	SoilDeep	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2270.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 10:48	United States of America	not applicable	21.59339801|-157.959275	700	not applicable	MSV000085129_2270	not applicable	not applicable	not applicable	4461.439	626.4218	626.4218	4461.439
MSV000085129	02278_No_9.mzML	environmental		soil	not applicable	SoilDeep	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2278.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 10:00	United States of America	not applicable	21.59407896|-157.958825	800	not applicable	MSV000085129_2278	not applicable	not applicable	not applicable	4400.039	609.999	609.999	4400.039
MSV000085129	01780_No_1.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1780.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:17	United States of America	not applicable	21.64104301|-158.062209	0	not applicable	MSV000085129_1780	not applicable	not applicable	not applicable	1174.206	0.0	0.0	1174.206
MSV000085129	01788_No_2.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1788.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:45	United States of America	not applicable	21.64049098|-158.061368	100	not applicable	MSV000085129_1788	not applicable	not applicable	not applicable	1174.206	0.0	0.0	1174.206
MSV000085129	01796_No_3.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1796.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:57	United States of America	not applicable	21.639674|-158.060752	200	not applicable	MSV000085129_1796	not applicable	not applicable	not applicable	1207.721	0.0	0.0	1207.721
MSV000085129	01804_No_4.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1804.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:13	United States of America	not applicable	21.63887403|-158.060384	300	not applicable	MSV000085129_1804	not applicable	not applicable	not applicable	1212.093	0.0	0.0	1212.093
MSV000085129	01812_No_5.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1812.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:42	United States of America	not applicable	21.63858703|-158.059519	400	not applicable	MSV000085129_1812	not applicable	not applicable	not applicable	1212.093	0.361096	0.361096	1212.093
MSV000085129	01820_No_6.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1820.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 12:30	United States of America	not applicable	21.63821798|-158.058617	500	not applicable	MSV000085129_1820	not applicable	not applicable	not applicable	1245.246	1.0	1.0	1245.246
MSV000085129	01852_No_1.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1852.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 9:26	United States of America	not applicable	21.63763602|-158.058171	0	not applicable	MSV000085129_1852	not applicable	not applicable	not applicable	1245.246	1.108017	1.108017	1245.246
MSV000085129	01860_No_2.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1860.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 9:50	United States of America	not applicable	21.63719002|-158.057326	100	not applicable	MSV000085129_1860	not applicable	not applicable	not applicable	1245.246	1.432774	1.432774	1245.246
MSV000085129	01868_No_3.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1868.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 10:16	United States of America	not applicable	21.63655903|-158.056741	200	not applicable	MSV000085129_1868	not applicable	not applicable	not applicable	1248.9	2.657078	2.657078	1248.9
MSV000085129	01876_No_4.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1876.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 10:37	United States of America	not applicable	21.63621102|-158.055751	300	not applicable	MSV000085129_1876	not applicable	not applicable	not applicable	1283.648	5.229395	5.229395	1283.648
MSV000085129	01884_No_5.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1884.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 10:53	United States of America	not applicable	21.63568899|-158.054933	400	not applicable	MSV000085129_1884	not applicable	not applicable	not applicable	1283.648	10.74595	10.74595	1283.648
MSV000085129	01892_No_6.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1892.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:20	United States of America	not applicable	21.63486999|-158.054402	500	not applicable	MSV000085129_1892	not applicable	not applicable	not applicable	1283.648	9.736892	9.736892	1283.648
MSV000085129	01900_No_7.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1900.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:45	United States of America	not applicable	21.63407103|-158.053857	600	not applicable	MSV000085129_1900	not applicable	not applicable	not applicable	1323.67	12.0	12.0	1323.67
MSV000085129	01908_No_8.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1908.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:00	United States of America	not applicable	21.63361698|-158.052984	700	not applicable	MSV000085129_1908	not applicable	not applicable	not applicable	1323.67	12.99216	12.99216	1323.67
MSV000085129	01916_No_9.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1916.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:25	United States of America	not applicable	21.63334801|-158.052043	800	not applicable	MSV000085129_1916	not applicable	not applicable	not applicable	1323.67	19.28332	19.28332	1323.67
MSV000085129	01924_No_1.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1924.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:21	United States of America	not applicable	21.63251904|-158.050406	0	not applicable	MSV000085129_1924	not applicable	not applicable	not applicable	1357.352	17.40879	17.40879	1357.352
MSV000085129	01932_No_2.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1932.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:20	United States of America	not applicable	21.63298398|-158.051186	100	not applicable	MSV000085129_1932	not applicable	not applicable	not applicable	1357.352	17.16486	17.16486	1357.352
MSV000085129	01940_No_3_20200305211645.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1940.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:31	United States of America	not applicable	21.63184203|-158.049687	200	not applicable	MSV000085129_1940	not applicable	not applicable	not applicable	1395.904	20.61804	20.61804	1395.904
MSV000085129	01948_No_4.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1948.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 9:50	United States of America	not applicable	21.631132|-158.048925	300	not applicable	MSV000085129_1948	not applicable	not applicable	not applicable	1395.904	34.54461	34.54461	1395.904
MSV000085129	01956_No_5_20200306200829.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1956.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:10	United States of America	not applicable	21.63102999|-158.047911	400	not applicable	MSV000085129_1956	not applicable	not applicable	not applicable	1395.904	23.0	23.0	1395.904
MSV000085129	01964_No_6.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1964.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:40	United States of America	not applicable	21.63095296|-158.046987	500	not applicable	MSV000085129_1964	not applicable	not applicable	not applicable	1429.296	25.64711	25.64711	1429.296
MSV000085129	01972_No_7.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1972.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:00	United States of America	not applicable	21.63090996|-158.046015	600	not applicable	MSV000085129_1972	not applicable	not applicable	not applicable	1429.296	26.53425	26.53425	1429.296
MSV000085129	01980_No_8.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1980.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:20	United States of America	not applicable	21.63051903|-158.045226	700	not applicable	MSV000085129_1980	not applicable	not applicable	not applicable	1461.652	27.55828	27.55828	1461.652
MSV000085129	01988_No_9.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1988.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:40	United States of America	not applicable	21.63056597|-158.044273	800	not applicable	MSV000085129_1988	not applicable	not applicable	not applicable	1461.652	29.84057	29.84057	1461.652
MSV000085129	01996_No_1.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	1996.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 9:58	United States of America	not applicable	21.63032801|-158.042535	0	not applicable	MSV000085129_1996	not applicable	not applicable	not applicable	1495.045	53.65146	53.65146	1495.045
MSV000085129	02004_No_2_20200305232659.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2004.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:33	United States of America	not applicable	21.62954497|-158.041995	100	not applicable	MSV000085129_2004	not applicable	not applicable	not applicable	1500.35	57.27317	57.27317	1500.35
MSV000085129	02012_No_3.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2012.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 10:51	United States of America	not applicable	21.629377|-158.04093	200	not applicable	MSV000085129_2012	not applicable	not applicable	not applicable	1500.35	59.86237	59.86237	1500.35
MSV000085129	02020_No_4.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2020.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:10	United States of America	not applicable	21.63011402|-158.040342	300	not applicable	MSV000085129_2020	not applicable	not applicable	not applicable	1527.714	68.07259	68.07259	1527.714
MSV000085129	02028_No_5.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2028.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 11:31	United States of America	not applicable	21.63076999|-158.039635	400	not applicable	MSV000085129_2028	not applicable	not applicable	not applicable	1527.714	66.13103	66.13103	1527.714
MSV000085129	02036_No_6.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2036.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 12:04	United States of America	not applicable	21.63110199|-158.03871	500	not applicable	MSV000085129_2036	not applicable	not applicable	not applicable	1527.714	69.17364	69.17364	1527.714
MSV000085129	02044_No_7.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2044.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 12:25	United States of America	not applicable	21.63038702|-158.038093	600	not applicable	MSV000085129_2044	not applicable	not applicable	not applicable	1560.269	73.27367	73.27367	1560.269
MSV000085129	02052_No_8.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2052.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 12:50	United States of America	not applicable	21.62945797|-158.037734	700	not applicable	MSV000085129_2052	not applicable	not applicable	not applicable	1567.248	76.07751	76.07751	1567.248
MSV000085129	02060_No_9_20200305204453.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2060.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/19/2019 13:10	United States of America	not applicable	21.62911297|-158.036846	800	not applicable	MSV000085129_2060	not applicable	not applicable	not applicable	1567.248	80.4678	80.4678	1567.248
MSV000085129	02068_No_1.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2068.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:00	United States of America	not applicable	21.62209304|-158.019156	0	not applicable	MSV000085129_2068	not applicable	not applicable	not applicable	1910.119	159.159	159.159	1910.119
MSV000085129	02076_No_2.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2076.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:30	United States of America	not applicable	21.62174402|-158.01832	100	not applicable	MSV000085129_2076	not applicable	not applicable	not applicable	1910.119	167.4392	167.4392	1910.119
MSV000085129	02084_No_3.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2084.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:50	United States of America	not applicable	21.62228297|-158.01755	200	not applicable	MSV000085129_2084	not applicable	not applicable	not applicable	1965.871	165.7982	165.7982	1965.871
MSV000085129	02092_No_4_20200305201259.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2092.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:08	United States of America	not applicable	21.62155199|-158.017085	300	not applicable	MSV000085129_2092	not applicable	not applicable	not applicable	1965.871	168.4501	168.4501	1965.871
MSV000085129	02100_No_5.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2100.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:25	United States of America	not applicable	21.62068103|-158.017351	400	not applicable	MSV000085129_2100	not applicable	not applicable	not applicable	1965.344	176.7552	176.7552	1965.344
MSV000085129	02108_No_6.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2108.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:55	United States of America	not applicable	21.62005699|-158.016589	500	not applicable	MSV000085129_2108	not applicable	not applicable	not applicable	1965.344	173.453	173.453	1965.344
MSV000085129	02116_No_7.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2116.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:16	United States of America	not applicable	21.62050702|-158.015754	600	not applicable	MSV000085129_2116	not applicable	not applicable	not applicable	2026.731	177.9024	177.9024	2026.731
MSV000085129	02124_No_8_20200306220001.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2124.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:31	United States of America	not applicable	21.61986002|-158.015093	700	not applicable	MSV000085129_2124	not applicable	not applicable	not applicable	2026.731	208.6149	208.6149	2026.731
MSV000085129	02140_No_1_20200305210049.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2140.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 10:18	United States of America	not applicable	21.62018197|-158.014384	0	not applicable	MSV000085129_2140	not applicable	not applicable	not applicable	2026.731	187.7697	187.7697	2026.731
MSV000085129	02148_No_2.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2148.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 11:31	United States of America	not applicable	21.62011399|-158.013361	100	not applicable	MSV000085129_2148	not applicable	not applicable	not applicable	2092.099	184.8355	184.8355	2092.099
MSV000085129	02156_No_3.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2156.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:12	United States of America	not applicable	21.61928301|-158.012875	200	not applicable	MSV000085129_2156	not applicable	not applicable	not applicable	2092.099	192.0921	192.0921	2092.099
MSV000085129	02164_No_4.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2164.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 12:43	United States of America	not applicable	21.61985901|-158.012184	300	not applicable	MSV000085129_2164	not applicable	not applicable	not applicable	2092.099	190.8983	190.8983	2092.099
MSV000085129	02172_No_5.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2172.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:17	United States of America	not applicable	21.62013796|-158.011175	400	not applicable	MSV000085129_2172	not applicable	not applicable	not applicable	2163.144	192.1983	192.1983	2163.144
MSV000085129	02180_No_6_20200306204021.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2180.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 13:51	United States of America	not applicable	21.61923003|-158.011013	500	not applicable	MSV000085129_2180	not applicable	not applicable	not applicable	2163.144	192.0514	192.0514	2163.144
MSV000085129	02188_No_7.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2188.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:13	United States of America	not applicable	21.61912903|-158.010097	600	not applicable	MSV000085129_2188	not applicable	not applicable	not applicable	2163.144	196.3517	196.3517	2163.144
MSV000085129	02196_No_8_20200306212809.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2196.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:26	United States of America	not applicable	21.61834398|-158.009737	700	not applicable	MSV000085129_2196	not applicable	not applicable	not applicable	2160.98	201.0344	201.0344	2160.98
MSV000085129	02204_No_9.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2204.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/18/2019 14:50	United States of America	not applicable	21.61748702|-158.009308	800	not applicable	MSV000085129_2204	not applicable	not applicable	not applicable	2160.98	203.6439	203.6439	2160.98
MSV000085129	02212_No_1.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2212.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 13:15	United States of America	not applicable	21.59049|-157.954987	0	not applicable	MSV000085129_2212	not applicable	not applicable	not applicable	4599.393	681.2424	681.2424	4599.393
MSV000085129	02220_No_2.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2220.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 13:00	United States of America	not applicable	21.59088797|-157.955948	100	not applicable	MSV000085129_2220	not applicable	not applicable	not applicable	4562.089	672.9346	672.9346	4562.089
MSV000085129	02228_No_3.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2228.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 12:45	United States of America	not applicable	21.59180101|-157.956065	200	not applicable	MSV000085129_2228	not applicable	not applicable	not applicable	4493.688	662.5482	662.5482	4493.688
MSV000085129	02236_No_4_20200306193635.mzML	environmental		soil	not applicable	SoilShallow	Terrestrial		2020	solid material, frozen	methanol-water (7:3)	sulfamethazine;sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2236.0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	6/21/2019 12:20	United States of America	not applicable	21.59232798|-157.956808	300	not applicable	MSV000085129_2236	not applicable	not applicable	not applicable	4493.688	658.1172	658.1172	4493.688
