MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	ATTRIBUTE_colonization_strain	ATTRIBUTE_colonization	ATTRIBUTE_strain	ATTRIBUTE_intervention	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000096038	CC5xfad_82.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 142	0.4166666667	male	caecum					2022-05-09T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_83.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 142	0.4166666667	male	caecum					2022-05-09T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_84.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_85.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_86.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 129	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_87.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 144	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_88.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 144	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_89.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 144	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_90.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 144	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_91.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 144	0.4166666667	male	caecum					2022-05-11T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_92.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.4166666667	male	caecum					2022-06-13T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_93.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 135	0.4166666667	male	caecum					2022-06-13T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_94.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 148	0.6666666667	female	caecum					2022-06-13T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_95.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 148	0.6666666667	female	caecum					2022-06-13T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_96.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 148	0.6666666667	female	caecum					2022-06-13T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_97.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 150	0.6666666667	female	caecum					2022-06-13T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_98.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 150	0.6666666667	female	caecum					2022-06-13T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_99.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 151	0.6666666667	male	caecum					2022-06-13T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_100.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 151	0.6666666667	male	caecum					2022-06-13T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_101.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 165	0.4166666667	male	caecum					2022-06-15T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_102.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 165	0.4166666667	male	caecum					2022-06-15T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_103.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 136	0.6666666667	male	caecum					2022-06-15T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_104.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 136	0.6666666667	male	caecum					2022-06-15T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_105.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 136	0.6666666667	male	caecum					2022-06-15T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_106.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 154	0.6666666667	female	caecum					2022-06-15T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_107.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 154	0.6666666667	female	caecum					2022-06-15T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_108.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 173	0.4166666667	male	caecum					2022-06-15T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_109.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 173	0.4166666667	male	caecum					2022-06-15T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_110.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.6666666667	female	caecum					2022-07-15T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_111.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.6666666667	female	caecum					2022-07-15T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_112.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.6666666667	female	caecum					2022-07-15T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_113.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 162	0.6666666667	female	caecum					2022-07-15T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_114.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 162	0.6666666667	female	caecum					2022-07-15T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_115.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 175	0.4166666667	male	caecum					2022-07-15T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_116.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 175	0.4166666667	male	caecum					2022-07-15T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_117.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_118.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_119.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_120.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_121.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 184	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_122.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 184	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_123.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 184	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_124.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 185	0.4166666667	male	caecum					2022-08-08T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_125.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 185	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_126.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 185	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_127.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 187	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_128.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 187	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_129.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 187	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_130.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 189	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_131.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 189	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_132.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 189	0.4166666667	male	caecum					2022-08-10T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_133.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.6666666667	female	caecum					2022-08-12T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_134.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.6666666667	female	caecum					2022-08-12T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_135.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 145	0.6666666667	female	caecum					2022-08-12T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_136.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 145	0.6666666667	female	caecum					2022-08-12T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_137.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 145	0.6666666667	female	caecum					2022-08-12T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_138.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 145	0.6666666667	female	caecum					2022-08-12T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_139.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 145	0.6666666667	female	caecum					2022-08-12T00:00:00Z	United States of America				SPF WT	SPF	B6	Sacrifice											
MSV000096038	CC5xfad_140.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.6666666667	female	caecum					2022-09-16T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_141.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.6666666667	female	caecum					2022-09-16T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_142.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.6666666667	female	caecum					2022-09-16T00:00:00Z	United States of America				GF HET	GF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_143.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.6666666667	female	caecum					2022-09-16T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_144.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.6666666667	female	caecum					2022-09-16T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_145.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.6666666667	female	caecum					2022-09-19T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_146.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.6666666667	female	caecum					2022-09-19T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_147.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.6666666667	female	caecum					2022-09-19T00:00:00Z	United States of America				GF WT	GF	B6	Sacrifice											
MSV000096038	CC5xfad_148.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 147	0.6666666667	female	caecum					2022-09-19T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	CC5xfad_149.mzML	animal	tissue	10090|Mus musculus	2024	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 147	0.6666666667	female	caecum					2022-09-19T00:00:00Z	United States of America				SPF HET	SPF	5XFAD	Sacrifice											
MSV000096038	Blank_1_20240215183330.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_1_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_1_after_20240219105050.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_2_20240215184703.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_2_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_2_after_20240219110149.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_3_20240215185801.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_3_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_3_after_20240219111244.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_4.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_4_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_4_after_20240219112338.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_5.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_5_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_5_after_20240219113432.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_6.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_6_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_6_after_20240219114527.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_7_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_8_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	Blank_9_after.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	blank_1.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	blank_2.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	blank_3.mzML	blank_analysis	blank_analysis		2024			sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
MSV000096038	sixmix_1.mzML	blank_QC	blank_QC		2024			sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)																												
