MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	ATTRIBUTE_colonization_strain	ATTRIBUTE_strain	ATTRIBUTE_colonization	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex
MSV000096039	feces_5xfad_79.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.3333333333	male	feces					2021-04-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_80.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.4166666667	male	feces					2021-05-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_81.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.4166666667	male	feces					2021-05-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_82.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.5	male	feces					2021-05-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_83.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.5	male	feces					2021-05-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_84.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_85.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_86.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_87.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_88.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_89.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_90.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_91.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_92.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_93.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_94.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_95.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_96.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_97.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_98.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.1666666667	female	feces					2021-08-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_99.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_100.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_101.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.08333333333	female	feces					2021-07-12T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_102.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_103.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_104.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_105.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_106.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_107.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.25	female	feces					2021-09-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_108.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.08333333333	female	feces					2021-11-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_109.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.08333333333	female	feces					2021-11-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_110.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.08333333333	female	feces					2021-11-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_111.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.08333333333	female	feces					2021-11-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_112.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.1666666667	female	feces					2021-11-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_113.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.1666666667	female	feces					2021-11-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_114.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.1666666667	female	feces					2021-12-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_115.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 118	0.1666666667	female	feces					2021-12-10T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_116.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.1666666667	female	feces					2021-12-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_117.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 119	0.1666666667	female	feces					2021-12-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_118.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.25	female	feces					2021-12-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_119.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 122	0.25	female	feces					2021-12-10T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_120.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.4166666667	female	feces					2022-06-21T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_121.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.4166666667	female	feces					2022-06-21T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_122.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.5833333333	female	feces					2022-06-21T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_123.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 132	0.5833333333	female	feces					2022-06-21T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_124.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.4166666667	female	feces					2022-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_125.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.4166666667	female	feces					2022-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_126.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.3333333333	female	feces					2022-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_127.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.5	female	feces					2022-08-18T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_128.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.5	female	feces					2022-08-18T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_129.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.5833333333	female	feces					2022-08-18T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_130.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 134	0.5833333333	female	feces					2022-08-18T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_131.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.25	male	feces					2022-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_132.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.5	female	feces					2022-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_133.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.5833333333	female	feces					2022-08-18T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_134.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 127	0.5833333333	female	feces					2022-08-18T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_135.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 125	0.5	female	feces					2022-06-21T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_136.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 168	0.3333333333	female	feces					2022-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_137.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 188	0.25	male	feces					2022-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_138.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.6666666667	male	feces					2021-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_139.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.6666666667	male	feces					2021-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_140.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 81	0.6666666667	male	feces					2021-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_141.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.6666666667	male	feces					2021-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_142.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.6666666667	male	feces					2021-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_143.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 83	0.6666666667	male	feces					2021-06-21T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_144.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_145.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_146.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_147.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_148.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 82	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_149.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_150.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_151.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 87	0.6666666667	male	feces					2021-06-23T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_152.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.4166666667	female	feces					2021-11-03T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_153.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.4166666667	female	feces					2021-11-03T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_154.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 103	0.4166666667	female	feces					2021-11-03T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_155.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.4166666667	female	feces					2021-11-03T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_156.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.4166666667	female	feces					2021-11-03T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_157.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 104	0.4166666667	female	feces					2021-11-03T00:00:00Z	United States of America					GF WT	GF	B6										
MSV000096039	feces_5xfad_158.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_159.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_160.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_161.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 102	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF HET	GF	5XFAD										
MSV000096039	feces_5xfad_162.mzML	animal	biofluid	10090|Mus musculus	2024.0	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	CAGE 105	0.4166666667	female	feces					2021-11-05T00:00:00Z	United States of America					GF WT	GF	B6										
