ATTRIBUTE_MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000093329	PLT8_TSA_G5.mzML	culture_bacterial	culture_bacterial	104663|Chitinophaga filiformis	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_G5	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_G5	not applicable	not applicable	not applicable	JCM21160	Chitinophaga filiformis	not specified	not specified	TSA
MSV000093329	PLT8_TSA_G6.mzML	culture_bacterial	culture_bacterial	137658|Pseudomonas indica	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_G6	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_G6	not applicable	not applicable	not applicable	JCM21544	Pseudomonas indica	not specified	not specified	TSA
MSV000093329	PLT8_TSA_G7.mzML	culture_bacterial	culture_bacterial	33935|Lysinibacillus macroides	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_G7	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_G7	not applicable	not applicable	not applicable	JCM21742	Lysinibacillus macroides	not specified	not specified	TSA
MSV000093329	PLT8_TSA_G8.mzML	culture_bacterial	culture_bacterial	401638|Paenibacillus taiwanensis	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_G8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_G8	not applicable	not applicable	not applicable	JCM23198	Paenibacillus taiwanensis	not specified	not specified	TSA
MSV000093329	PLT8_TSA_G9.mzML	culture_bacterial	culture_bacterial	47878|Pseudomonas azotoformans	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_G9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_G9	not applicable	not applicable	not applicable	JCM2777	Pseudomonas azotoformans	not specified	not specified	TSA
MSV000093329	PLT8_TSA_G10.mzML	culture_bacterial	culture_bacterial	1569794|Chitinophaga qingshengii	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_G10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_G10	not applicable	not applicable	not applicable	JCM30026	Chitinophaga qingshengii	not specified	not specified	TSA
MSV000093329	PLT8_TSA_G11.mzML	culture_bacterial	culture_bacterial	1789224|Acinetobacter larvae	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_G11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_G11	not applicable	not applicable	not applicable	JCM31367	Acinetobacter larvae	not specified	not specified	TSA
MSV000093329	PLT8_TSA_H1.mzML	culture_bacterial	culture_bacterial	2497456|Chryseobacterium aureum	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_H1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_H1	not applicable	not applicable	not applicable	JCM33165	Chryseobacterium aureum	not specified	not specified	TSA
MSV000093329	PLT8_TSA_H2.mzML	culture_bacterial	culture_bacterial	1281|Staphylococcus carnosus	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_H2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_H2	not applicable	not applicable	not applicable	JCM6069	Staphylococcus carnosus	not specified	not specified	TSA
MSV000093329	PLT8_TSA_H3.mzML	culture_bacterial	culture_bacterial	34002|Paracoccus alcaliphilus	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_H3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_H3	not applicable	not applicable	not applicable	JCM7364	Paracoccus alcaliphilus	not specified	not specified	TSA
MSV000093329	PLT8_TSA_H4.mzML	culture_bacterial	culture_bacterial	1833|Rhodococcus erythropolis	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_H4	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_H4	not applicable	not applicable	not applicable	JCM9803	Rhodococcus erythropolis	not specified	not specified	TSA
MSV000093329	PLT8_TSA_H5.mzML	culture_bacterial	culture_bacterial	1833|Rhodococcus erythropolis	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_H5	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_H5	not applicable	not applicable	not applicable	JCM9804	Rhodococcus erythropolis	not specified	not specified	TSA
MSV000093329	PLT8_TSA_H6.mzML	culture_bacterial	culture_bacterial	1833|Rhodococcus erythropolis	2023	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	PLT8_TSA_H6	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_PLT8_TSA_H6	not applicable	not applicable	not applicable	JCM9805	Rhodococcus erythropolis	not specified	not specified	TSA
MSV000093329	QC_0.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_1.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_02.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_03.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_04.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_05.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_06.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_07.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_08.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_09.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_10.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_11.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_12.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_13.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_14.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_15.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	QC_16.mzML	blank_QC	blank_QC	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	QC_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_QC_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_0.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_0	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_1.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_02.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_3.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_04.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_05.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_06.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_07.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_08.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_09.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_10.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_11.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_12.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_13.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_14.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_15.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000093329	SI_16.mzML	blank_analysis	blank_analysis	not applicable	2023	liquid	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SI_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	09/11/2023 - 09/23/2023	United States of America	not applicable	not specified	not specified	not specified	MSV000093329_SI_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
