MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	Tube	ATTRIBUTE_Strain	ATTRIBUTE_Clutch	ATTRIBUTE_Tissue	ATTRIBUTE_SquidNumber
MSV000097783	Blank_27.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_27	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_27	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_28.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_28	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_28	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_29.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_29	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_29	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_30.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_30	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_30	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_31.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_31	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_31	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_32.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_32	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_32	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_33.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_33	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_33	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_34.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_34	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_34	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_35.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_35	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_35	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_36.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_36	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_36	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_37.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_37	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_37	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_38.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_38	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_38	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_39.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_39	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_39	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_40.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_40	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_40	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_41.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_41	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_41	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_42.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_42	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_42	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	BLANK_B_1.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	BLANK_B_1	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_BLANK_B_1	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	BLANK_B_2.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	BLANK_B_2	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_BLANK_B_2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	BLANK_B_3.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	BLANK_B_3	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_BLANK_B_3	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	BLANK_B_4.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	BLANK_B_4	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_BLANK_B_4	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	BLANK_B_5.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	BLANK_B_5	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_BLANK_B_5	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	BLANK_B_6.mzML	blank_extraction	blank_extraction	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	BLANK_B_6	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_BLANK_B_6	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_prerun.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_prerun	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_prerun	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_01.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_01	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_02.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_02	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_03.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_03	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_04.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_04	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_05.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_05	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_06.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_06	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_07.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_07	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_08.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_08	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_09.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_09	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_10.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_10	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_11.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_11	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_12.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_12	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_13.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_13	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_14.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_14	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_15.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_15	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_16.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_16	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_17.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_17	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_17	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_18.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_18	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_18	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_19.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_19	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_19	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_20.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_20	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_20	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	POOLQC_21.mzML	reference material	reference material_collectionmaterial_wellplates	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	POOLQC_21	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_POOLQC_21	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	QCmix_01.mzML	reference material	reference material_chemicalstandard	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	QCmix_01	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_QCmix_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	QCmix_02.mzML	reference material	reference material_chemicalstandard	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	QCmix_02	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_QCmix_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	QCmix_03.mzML	reference material	reference material_chemicalstandard	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	QCmix_03	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_QCmix_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	QCmix_04.mzML	reference material	reference material_chemicalstandard	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	QCmix_04	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_QCmix_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	QCmix_05.mzML	reference material	reference material_chemicalstandard	not applicable	2025	not applicable	methanol-water (1:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	QCmix_05	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_QCmix_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
