MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UBERONBodyPartName	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ATTRIBUTE_Days	...
MSV000096491	P3_D2_230_AB-SEK-2-5-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D3_231_P-HOK-2-1-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D4_232_P-HOK-2-2-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D5_233_P-HOK-2-3-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D6_234_P-HOK-2-4-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D7_235_P-HOK-2-5-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D8_236_P-SEK-2-1-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D9_237_P-SEK-2-2-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D10_238_P-SEK-2-3-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D11_239_P-SEK-2-4-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D12_240_P-SEK-2-5-SEK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_E1_241_AB-HOK-2-1-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E2_242_AB-HOK-2-2-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E3_243_AB-HOK-2-3-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E4_244_AB-HOK-2-4-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E5_245_AB-HOK-2-5-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E6_246_AB-SEK-2-1-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_E7_247_AB-SEK-2-2-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_E8_248_AB-SEK-2-3-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_E9_249_AB-SEK-2-4-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_E10_250_AB-SEK-2-5-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_E11_251_P-HOK-2-1-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E12_252_P-HOK-2-2-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_F1_253_P-HOK-2-3-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_F2_254_P-HOK-2-4-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_F3_255_P-HOK-2-5-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_F4_256_P-SEK-2-1-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_F5_257_P-SEK-2-2-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_F6_258_P-SEK-2-3-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_F7_259_P-SEK-2-4-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_F8_260_P-SEK-2-5-HOK-2_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_F9_261_AB-HOK-1-1-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_F10_262_AB-HOK-1-2-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_F11_263_AB-HOK-1-3-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_F12_264_AB-HOK-1-4-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_G1_265_AB-HOK-1-5-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_G2_266_AB-SEK-1-1-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_G3_267_AB-SEK-1-2-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_G4_268_AB-SEK-1-3-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_G5_269_AB-SEK-1-4-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_G6_270_AB-SEK-1-5-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_G7_271_P-HOK-1-1-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_G8_272_P-HOK-1-2-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_G9_273_P-HOK-1-3-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_G10_274_P-HOK-1-4-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_G11_275_P-HOK-1-5-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_G12_276_P-SEK-1-1-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_H1_277_P-SEK-1-2-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_H2_278_P-SEK-1-3-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_H3_279_P-SEK-1-4-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_H4_280_P-SEK-1-5-HOK-1_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_H5_C01_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P3_H6_C02_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P3_H7_C03_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P3_H8_C11_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P3_H9_C12_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P3_H10_C13_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P3_H11_C21_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P3_H12_C21_G_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A1_C22_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A2_C22_G_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A3_C23_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A4_C23_G_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A5_B01_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A6_B02_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A7_B03_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A8_B11_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A9_B12_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A10_B13_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A11_B21_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_A12_B21_G_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B1_B22_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B2_B22_G_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B3_B23_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B4_B23_G_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B5_A01_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B6_A02_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B7_A03_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B8_A11_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B9_A12_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B10_A13_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
MSV000096491	P4_B11_A21_NEG.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	leaf		United States of America		48.8202, -96.70047	1			plant litter	not applicable	
