MassiveID	filename	ATTRIBUTE_Strain	ATTRIBUTE_YnpID	ATTRIBUTE_Date	ATTRIBUTE_Method	ATTRIBUTE_Mode	ATTRIBUTE_ExperimentID	ATTRIBUTE_Genus	ATTRIBUTE_Media	ATTRIBUTE_CultureFormat	ATTRIBUTE_IncubationDays	NCBIGenome	NCBITaxonomy	SampleType	SampleTypeSub1	MassSpectrometer	IonizationSourceAndPolarity	SampleCollectionDateandTime
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N45.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N45	Beauveria	OMA	plate	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N46.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N46	Beauveria	OMA	plate	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N47.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N47	Beauveria	PDA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N48.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N48	Beauveria	PDA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N49.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N49	Beauveria	CMA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N5.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N5	Beauveria	PD_SAHA	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N50.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N50	Beauveria	CMA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N51.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N51	Beauveria	MEA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N52.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N52	Beauveria	MEA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N53.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N53	Beauveria	OMA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N54.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N54	Beauveria	OMA	plate	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N56.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N56	Beauveria	Insect media	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N57.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N57	Beauveria	Insect media	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N58.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N58	Beauveria	Insect media_Nicotinamide	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N59.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N59	Beauveria	Insect media_Nicotinamide	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N6.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N6	Beauveria	PD_Valproic acid	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N69.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N69	Beauveria	Insect media myc	shake flask	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N7.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N7	Beauveria	PD_Valproic acid	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N70.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N70	Beauveria	Insect media myc	shake flask	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N71.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N71	Beauveria	Insect media_Nicotinamide myc	shake flask	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N72.mzXML	Beauveria_felina_MB116173	YNP10	20230403	Ac-C18	NEG	N72	Beauveria	Insect media_Nicotinamide myc	shake flask	12	GCA_051527935.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_MB116173_YNP10_20230403_Ac-C18_NEG_UMETAB324_N73.mzXML	blank	blank	20230403	Ac-C18	NEG	N73	blank	blank	blank	blank		#N/A	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N8.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N8	Beauveria	PD_SBHA	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_NEG_UMETAB324_N9.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	NEG	N9	Beauveria	PD_SBHA	shake flask	12	GCA_051527895.1	37994|Amphichorda felina	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/3/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V1_B1.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V1	Fusarium	PDA	plate	8		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V10_C1.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V10	Fusarium	PDA	plate	8		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V11_C2.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V11	Fusarium	OMA	plate	8		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V12_C3.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V12	Fusarium	OMA	plate	8		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V13_C4.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V13	Fusarium	PDA	plate	4		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V14_C5.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V14	Fusarium	PDA	plate	4		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V15_C6.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V15	Fusarium	OMA	plate	4		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V16_C7.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V16	Fusarium	OMA	plate	4		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V2_B2.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V2	Fusarium	PDA	plate	8		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V20_D2.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V20	Fusarium	OMA	plate	8		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V3_B3.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V3	Fusarium	OMA	plate	8		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V4_B4.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V4	Fusarium	OMA	plate	8		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V5_B5.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V5	Fusarium	PDA	plate	4		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V6_B6.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V6	Fusarium	PDA	plate	4		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V7_B7.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V7	Fusarium	OMA	plate	4		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_acaciae_mearnsii_CBS_110255_20230602_Ac-C18_NEG_UMETAB341_V8_B8.mzXML	Fusarium_acaciae_mearnsii_CBS_110255	NULL	20230602	Ac-C18	NEG	V8	Fusarium	OMA	plate	4		282272|Fusarium acaciae-mearnsii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Fusarium_boothi_CBS_110251_20230602_Ac-C18_NEG_UMETAB341_V9_B9.mzXML	Fusarium_boothi_CBS_110251	NULL	20230602	Ac-C18	NEG	V9	Fusarium	PDA	plate	8		282271|Fusarium boothii	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	6/2/2023
MSV000099370	Akanthomyces_Attenuatus_MUCL_8126_YNP63_20230901_Ac-C18_NEG_UMETAB359_713_D4.mzXML	Akanthomyces_Attenuatus_MUCL_8126	YNP63	20230901	Ac-C18	NEG	713	Akanthomyces	CMA	plate	14	GCA_051529075.1	2259046|Akanthomyces Attenuatus	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	9/1/2023
MSV000099370	Akanthomyces_Attenuatus_MUCL_8126_YNP63_20230901_Ac-C18_NEG_UMETAB359_714_D5.mzXML	Akanthomyces_Attenuatus_MUCL_8126	YNP63	20230901	Ac-C18	NEG	714	Akanthomyces	MEA	plate	14	GCA_051529075.1	2259046|Akanthomyces Attenuatus	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	9/1/2023
MSV000099370	Akanthomyces_Attenuatus_MUCL_8126_YNP63_20230901_Ac-C18_NEG_UMETAB359_715_D6.mzXML	Akanthomyces_Attenuatus_MUCL_8126	YNP63	20230901	Ac-C18	NEG	715	Akanthomyces	PDA	plate	14	GCA_051529075.1	2259046|Akanthomyces Attenuatus	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	9/1/2023
MSV000099370	Akanthomyces_lecani_MUCL8115_YNP64_20230804_Ac-C18_NEG_UMETAB359_728_E7.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230804	Ac-C18	NEG	728	Akanthomyces	PDA	plate	14	GCA_051529055.1	150366|Akanthomyces	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	8/4/2023
MSV000099370	Akanthomyces_lecani_MUCL8115_YNP64_20230804_Ac-C18_NEG_UMETAB359_729_E8.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230804	Ac-C18	NEG	729	Akanthomyces	MEA	plate	14	GCA_051529055.1	150366|Akanthomyces	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	8/4/2023
MSV000099370	Akanthomyces_lecani_MUCL8115_YNP64_20230804_Ac-C18_NEG_UMETAB359_730_E9.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230804	Ac-C18	NEG	730	Akanthomyces	CMA	plate	14	GCA_051529055.1	150366|Akanthomyces	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	8/4/2023
MSV000099370	Akanthomyces_lecani_YNP1_20230301_Ac-C18_NEG_UMETAB315_387_H4.mzXML	Akanthomyces_lecani_YNP1	YNP1	20230301	Ac-C18	NEG	387	Akanthomyces	CMA	plate	14		150366|Akanthomyces	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	3/1/2023
MSV000099370	Metapochonia_bulbilosa MUCL_34289_YNP46_20230512_Ac-C18_NEG_UMETAB333_592A_A4.mzXML	Metapochonia_bulbilosa MUCL_34289	YNP46	20230512	Ac-C18	NEG	592A	Metapochonia	CMA	plate	14	GCA_051529395.1	1647406|Metapochonia	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Metapochonia_bulbilosa MUCL_34289_YNP46_20230512_Ac-C18_NEG_UMETAB333_593A_A5.mzXML	Metapochonia_bulbilosa MUCL_34289	YNP46	20230512	Ac-C18	NEG	593A	Metapochonia	MEA	plate	14	GCA_051529395.1	1647406|Metapochonia	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Metapochonia_bulbilosa MUCL_34289_YNP46_20230512_Ac-C18_NEG_UMETAB333_594A_A6.mzXML	Metapochonia_bulbilosa MUCL_34289	YNP46	20230512	Ac-C18	NEG	594A	Metapochonia	PDA	plate	14	GCA_051529395.1	1647406|Metapochonia	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56234_YNP58_20230512_Ac-C18_NEG_UMETAB332_521A_C5.mzXML	Simplicilium_lanosoniveum_56234	YNP58	20230512	Ac-C18	NEG	521A	Simplicilium	PD	24-well	10	GCA_051529195.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56234_YNP58_20230512_Ac-C18_NEG_UMETAB332_584A_H8.mzXML	Simplicilium_lanosoniveum_56234	YNP58	20230512	Ac-C18	NEG	584A	Simplicilium	ME	24-well	10	GCA_051529195.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56315_YNP59_20230512_Ac-C18_NEG_UMETAB332_522A_C6.mzXML	Simplicilium_lanosoniveum_56315	YNP59	20230512	Ac-C18	NEG	522A	Simplicilium	PD	24-well	10	GCA_051529175.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56315_YNP59_20230512_Ac-C18_NEG_UMETAB332_585A_H9.mzXML	Simplicilium_lanosoniveum_56315	YNP59	20230512	Ac-C18	NEG	585A	Simplicilium	ME	24-well	10	GCA_051529175.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56315_YNP59_20230512_Ac-C18_NEG_UMETAB333_662A_G2.mzXML	Simplicilium_lanosoniveum_56315	YNP59	20230512	Ac-C18	NEG	662A	Simplicilium	MEA	plate	14	GCA_051529175.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56315_YNP59_20230512_Ac-C18_NEG_UMETAB333_663A_G3.mzXML	Simplicilium_lanosoniveum_56315	YNP59	20230512	Ac-C18	NEG	663A	Simplicilium	CMA	plate	14	GCA_051529175.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56315_YNP59_20230512_Ac-C18_NEG_UMETAB333_664A_G4.mzXML	Simplicilium_lanosoniveum_56315	YNP59	20230512	Ac-C18	NEG	664A	Simplicilium	PDA	plate	14	GCA_051529175.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	5/12/2023
MSV000099370	Simplicilium_lanosoniveum_56330_YNP89_20230804_Ac-C18_NEG_UMETAB359_734_F1.mzXML	Simplicilium_lanosoniveum_56330	YNP89	20230804	Ac-C18	NEG	734	Simplicilium	PDA	24-well	10	GCA_051528555.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	8/4/2023
MSV000099370	Simplicilium_lanosoniveum_56330_YNP89_20230804_Ac-C18_NEG_UMETAB359_763_H6.mzXML	Simplicilium_lanosoniveum_56330	YNP89	20230804	Ac-C18	NEG	763	Simplicilium	PD	24-well	10	GCA_051528555.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	8/4/2023
MSV000099370	Simplicilium_lanosoniveum_56330_YNP89_20230804_Ac-C18_NEG_UMETAB359_786_B5.mzXML	Simplicilium_lanosoniveum_56330	YNP89	20230804	Ac-C18	NEG	786	Simplicilium	ME	24-well	10	GCA_051528555.1		fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	8/4/2023
MSV000099370	Xylaria_hipoxylon_DSM106648_YNP91_20240405_Ac-C18_NEG_UMETAB473_748_B7.mzXML	Xylaria_hipoxylon_DSM106648	YNP91	20240405	Ac-C18	NEG	748	Xylaria	CMA	plate	14	GCA_051528475.1	37991|Xylaria	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/5/2024
MSV000099370	Xylaria_hipoxylon_DSM106648_YNP91_20240405_Ac-C18_NEG_UMETAB473_747_B6.mzXML	Xylaria_hipoxylon_DSM106648	YNP91	20240405	Ac-C18	NEG	747	Xylaria	CMA	plate	14	GCA_051528475.1	37991|Xylaria	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/5/2024
MSV000099370	Xylaria_hipoxylon_DSM106648_YNP91_20240405_Ac-C18_NEG_UMETAB473_746_B5.mzXML	Xylaria_hipoxylon_DSM106648	YNP91	20240405	Ac-C18	NEG	746	Xylaria	CMA	plate	14	GCA_051528475.1	37991|Xylaria	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/5/2024
MSV000099370	Akanthomyces_muscarius_MUCL9713_YNP65_20240405_Ac-C18_NEG_UMETAB473_745_B4.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240405	Ac-C18	NEG	745	Akanthomyces	CMA	plate	14	GCA_051529015.1	2231603|Akanthomyces muscarius	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/5/2024
MSV000099370	Akanthomyces_muscarius_MUCL9713_YNP65_20240405_Ac-C18_NEG_UMETAB473_744_B3.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240405	Ac-C18	NEG	744	Akanthomyces	CMA	plate	14	GCA_051529015.1	2231603|Akanthomyces muscarius	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/5/2024
MSV000099370	Akanthomyces_muscarius_MUCL 9713_YNP65_20240405_Ac-C18_NEG_UMETAB473_743_B2.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240405	Ac-C18	NEG	743	Akanthomyces	CMA	plate	14	GCA_051529015.1	2231603|Akanthomyces muscarius	fungi	culture_fungal	Orbitrap ID-X|MS:1003112	electrospray ionization (negative)	4/5/2024
