MassiveID	filename	ATTRIBUTE_Strain	ATTRIBUTE_YnpID	ATTRIBUTE_Date	ATTRIBUTE_Method	ATTRIBUTE_Mode	ATTRIBUTE_ExperimentID	ATTRIBUTE_Media	ATTRIBUTE_CultureFormat	ATTRIBUTE_IncubationDays	NCBITaxonomy	IonizationSourceAndPolarity	MassSpectrometer	SampleCollectionDateandTime	NCBIGenome	SampleType	SampleTypeSub1	SampleExtractionMethod	ChromatographyAndPhase
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230309_Bas70-C18_POS_UMETAB315_329A_C6.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230309	Bas-C18	POS	329	CMA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230309_Bas70-C18_POS_UMETAB315_334_C11.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230309	Bas-C18	POS	334	MEA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230309_Bas70-C18_POS_UMETAB315_335_C12.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230309	Bas-C18	POS	335	MEA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230309_Bas70-C18_POS_UMETAB315_336_D1.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230309	Bas-C18	POS	336	CMA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230509_Bas-C18_POS_UMETAB332_600_A12.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230509	Bas-C18	POS	600	MEA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230509_Bas-C18_POS_UMETAB332_601_B1.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230509	Bas-C18	POS	601	PDA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230509_Bas-C18_POS_UMETAB332_602_B2.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230509	Bas-C18	POS	602	CMA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230509_Bas-C18_POS_UMETAB332_606_B6.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230509	Bas-C18	POS	606	PDA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230512_Ac-C18_POS_UMETAB333_600A_A12.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230512	Ac-C18	POS	600	MEA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230512_Ac-C18_POS_UMETAB333_601A_B1.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230512	Ac-C18	POS	601	PDA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230512_Ac-C18_POS_UMETAB333_602A_B2.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230512	Ac-C18	POS	602	CMA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11337_YNP51_20230512_Ac-C18_POS_UMETAB333_606A_B6.mzXML	Metarhizium_flavoviride_DSM_11337	YNP51	20230512	Ac-C18	POS	606	PDA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529335.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11336_YNP50_20230509_Bas-C18_POS_UMETAB332_603_B3.mzXML	Metarhizium_flavoviride_DSM_11336	YNP50	20230509	Bas-C18	POS	603	PDA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529355.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11336_YNP50_20230509_Bas-C18_POS_UMETAB332_604_B4.mzXML	Metarhizium_flavoviride_DSM_11336	YNP50	20230509	Bas-C18	POS	604	MEA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529355.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11336_YNP50_20230509_Bas-C18_POS_UMETAB332_605_B5.mzXML	Metarhizium_flavoviride_DSM_11336	YNP50	20230509	Bas-C18	POS	605	CMA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529355.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11336_YNP50_20230512_Ac-C18_POS_UMETAB333_603A_B3.mzXML	Metarhizium_flavoviride_DSM_11336	YNP50	20230512	Ac-C18	POS	603	PDA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529355.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11336_YNP50_20230512_Ac-C18_POS_UMETAB333_604A_B4.mzXML	Metarhizium_flavoviride_DSM_11336	YNP50	20230512	Ac-C18	POS	604	MEA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529355.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_flavoviride_DSM_11336_YNP50_20230512_Ac-C18_POS_UMETAB333_605A_B5.mzXML	Metarhizium_flavoviride_DSM_11336	YNP50	20230512	Ac-C18	POS	605	CMA	plate	14	92630|Metarhizium flavoviride	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529355.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20221111_Ac-C18_POS_UMETAB292_173.mzML	Metarhizium_anisopliae_DSM_21704	YNP47	20221111	Ac-C18	POS	173	ME	shake flask	10	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20221111_Ac-C18_POS_UMETAB292_177.mzML	Metarhizium_anisopliae_DSM_21704	YNP47	20221111	Ac-C18	POS	177	PD	shake flask	10	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20221111_Ac-C18_POS_UMETAB292_185.mzML	Metarhizium_anisopliae_DSM_21704	YNP47	20221111	Ac-C18	POS	185	ME	shake flask	10	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20221111_Bas70-C18_POS_UMETAB292_173.mzXML	Metarhizium_anisopliae_DSM_21704	YNP47	20221111	Bas-C18	POS	173	ME	shake flask	10	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20221111_Bas70-C18_POS_UMETAB292_177.mzXML	Metarhizium_anisopliae_DSM_21704	YNP47	20221111	Bas-C18	POS	177	PD	shake flask	10	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20221111_Bas70-C18_POS_UMETAB292_185.mzXML	Metarhizium_anisopliae_DSM_21704	YNP47	20221111	Bas-C18	POS	185	ME	shake flask	10	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20230309_Bas70-C18_POS_UMETAB315_315_B4.mzXML	Metarhizium_anisopliae_DSM_21704	YNP47	20230309	Bas-C18	POS	315	CMA	plate	14	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_anisopliae_DSM_21704_YNP47_20230309_Bas70-C18_POS_UMETAB315_319_B8.mzXML	Metarhizium_anisopliae_DSM_21704	YNP47	20230309	Bas-C18	POS	319	MEA	plate	14	5530|Metarhizium anisopliae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051529375.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa MUCL_34289_YNP46_20230512_Ac-C18_POS_UMETAB333_592A_A4.mzXML	Metapochonia_bulbilosa MUCL_34289	YNP46	20230512	Ac-C18	POS	592A	CMA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa MUCL_34289_YNP46_20230512_Ac-C18_POS_UMETAB333_593A_A5.mzXML	Metapochonia_bulbilosa MUCL_34289	YNP46	20230512	Ac-C18	POS	593A	MEA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa MUCL_34289_YNP46_20230512_Ac-C18_POS_UMETAB333_594A_A6.mzXML	Metapochonia_bulbilosa MUCL_34289	YNP46	20230512	Ac-C18	POS	594A	PDA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_bulbilosa_MUCL_34289_YNP46_20230509_Bas-C18_POS_UMETAB332_592_A4.mzXML	Metarhizium_bulbilosa_MUCL_34289	YNP46	20230509	Bas-C18	POS	592	CMA	plate	14	5529|Metarhizium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_bulbilosa_MUCL_34289_YNP46_20230509_Bas-C18_POS_UMETAB332_593_A5.mzXML	Metarhizium_bulbilosa_MUCL_34289	YNP46	20230509	Bas-C18	POS	593	MEA	plate	14	5529|Metarhizium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_bulbilosa_MUCL_34289_YNP46_20230509_Bas-C18_POS_UMETAB332_594_A6.mzXML	Metarhizium_bulbilosa_MUCL_34289	YNP46	20230509	Bas-C18	POS	594	PDA	plate	14	5529|Metarhizium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_bulbilosa_MUCL_34289_YNP46_20230512_Ac-C18_POS_UMETAB333_592A_A4.mzXML	Metarhizium_bulbilosa_MUCL_34289	YNP46	20230512	Ac-C18	POS	592	CMA	plate	14	5529|Metarhizium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_bulbilosa_MUCL_34289_YNP46_20230512_Ac-C18_POS_UMETAB333_593A_A5.mzXML	Metarhizium_bulbilosa_MUCL_34289	YNP46	20230512	Ac-C18	POS	593	MEA	plate	14	5529|Metarhizium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metarhizium_bulbilosa_MUCL_34289_YNP46_20230512_Ac-C18_POS_UMETAB333_594A_A6.mzXML	Metarhizium_bulbilosa_MUCL_34289	YNP46	20230512	Ac-C18	POS	594	PDA	plate	14	5529|Metarhizium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529395.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230509_Bas-C18_POS_UMETAB332_613_C1.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230509	Bas-C18	POS	613	PDA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230509_Bas-C18_POS_UMETAB332_613_C1.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230509	Bas-C18	POS	613	PDA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230509_Bas-C18_POS_UMETAB332_614_C2.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230509	Bas-C18	POS	614	MEA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230509_Bas-C18_POS_UMETAB332_614_C2.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230509	Bas-C18	POS	614	MEA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230509_Bas-C18_POS_UMETAB332_615_C3.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230509	Bas-C18	POS	615	CMA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230509_Bas-C18_POS_UMETAB332_615_C3.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230509	Bas-C18	POS	615	CMA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230512_Ac-C18_POS_UMETAB333_613A_C1.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230512	Ac-C18	POS	613	PDA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230512_Ac-C18_POS_UMETAB333_613A_C1.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230512	Bas-C18	POS	613A	PDA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230512_Ac-C18_POS_UMETAB333_614A_C2.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230512	Ac-C18	POS	614	MEA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230512_Ac-C18_POS_UMETAB333_614A_C2.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230512	Ac-C18	POS	614A	MEA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230512_Ac-C18_POS_UMETAB333_615A_C3.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230512	Ac-C18	POS	615	CMA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Metapochonia_bulbilosa_MUCL_8257_YNP45_20230512_Ac-C18_POS_UMETAB333_615A_C3.mzXML	Metapochonia_bulbilosa_MUCL_8257	YNP45	20230512	Ac-C18	POS	615A	CMA	plate	14	1647406|Metapochonia	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529415.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230509_Bas-C18_POS_UMETAB332_652_F4.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230509	Bas-C18	POS	652	CMA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230509_Bas-C18_POS_UMETAB332_656_F8.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230509	Bas-C18	POS	656	PDA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230509_Bas-C18_POS_UMETAB332_657_F9.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230509	Bas-C18	POS	657	MEA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230509_Bas-C18_POS_UMETAB332_658_F10.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230509	Bas-C18	POS	658	CMA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230512_Ac-C18_POS_UMETAB333_652A_F4.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230512	Ac-C18	POS	652	CMA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230512_Ac-C18_POS_UMETAB333_656A_F8.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230512	Ac-C18	POS	656	PDA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230512_Ac-C18_POS_UMETAB333_657A_F9.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230512	Ac-C18	POS	657	MEA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_saksenae_MUCL_18310_YNP44_20230512_Ac-C18_POS_UMETAB333_658A_F10.mzXML	Lecanicillium_saksenae_MUCL_18310	YNP44	20230512	Ac-C18	POS	658	CMA	plate	14	468837|Lecanicillium saksenae	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051529435.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_psalliote_MUCL_9800_YNP43_20230803_Bas70-C18_POS_UMETAB359_725_E4.mzXML	Lecanicillium_psalliote_MUCL_9800	YNP43	20230803	Bas-C18	POS	725	CMA	plate	14	291363|Lecanicillium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529455.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_psalliote_MUCL_9800_YNP43_20230803_Bas70-C18_POS_UMETAB359_726_E5.mzXML	Lecanicillium_psalliote_MUCL_9800	YNP43	20230803	Bas-C18	POS	726	PDA	plate	14	291363|Lecanicillium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529455.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_psalliote_MUCL_9800_YNP43_20230803_Bas70-C18_POS_UMETAB359_727_E6.mzXML	Lecanicillium_psalliote_MUCL_9800	YNP43	20230803	Bas-C18	POS	727	MEA	plate	14	291363|Lecanicillium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529455.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Lecanicillium_psalliote_MUCL_9800_YNP43_20230901_Ac-C18_POS_UMETAB359_725_E4.mzXML	Lecanicillium_psalliote_MUCL_9800	YNP43	20230901	Ac-C18	POS	725	CMA	plate	14	291363|Lecanicillium	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	9/1/2023	GCA_051529455.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
