MassiveID	filename	SampleType	NCBITaxonomy	MassSpectrometer	BiologicalSex	AgeInYears	UBERONBodyPartName	HealthStatus	DOIDCommonName	Cluster1	Ethnicity	Social_Economical_Status
MSV000079949	SPF1_Cecum1_BD10_01_21898.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Cecum2_BD11_01_21899.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Cecum3_BD12_01_21900.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Cecum4_BE1_01_21903.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Cecum5_BE2_01_21904.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Cecum6_BE3_01_21905.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Cervix_BG2_01_21932.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Colon1_BE4_01_21906.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Colon2_BE5_01_21907.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Colon3_BE6_01_21908.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Colon4_BE7_01_21909.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Colon5_BE8_01_21910.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Colon6_BE9_01_21911.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Duo1_BC4_01_21878.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Duo2_BC5_01_21879.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Duo3_BC6_01_21880.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Duo4_BC7_01_21881.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Duo5_BC8_01_21882.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Duo6_BC9_01_21883.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ear1_BA9_01_21853.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	head or neck skin	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ear2_BA10_01_21854.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	head or neck skin	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Eso1_BH4_01_21948.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Eso2_BH5_01_21949.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Eso3_BH6_01_21950.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Eso4_BH7_01_21951.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Foot1_BA5_01_21849.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Foot2_BA6_01_21850.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Foot3_BA7_01_21851.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Foot4_BA8_01_21852.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Gall_BB4_01_21864.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	gall bladder	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Heart1_GG3_01_21933.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Heart2_BG4_01_21934.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Heart3_BG5_01_21935.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Heart4_BG6_01_21936.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ile1_BD4_01_21892.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ile2_BD5_01_21893.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ile3_BD6_01_21894.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ile4_BD7_01_21895.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ile5_BD8_01_21896.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ile6_BD9_01_21897.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Jeju1_BC10_01_21884.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Jeju2_BC11_01_21885.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Jeju3_BC12_01_21886.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Jeju4_BD1_01_21889.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Jeju5_BD2_01_21890.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Jeju6_BD3_01_21891.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Kid1_BE11_01_21913.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Kid2_BE12_01_21914.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Kid3_BF1_01_21917.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Kid4_BF2_01_21918.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	kidney	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Liver1_BB5_01_21865.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Liver2_BB6_01_21866.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Liver3_BB7_01_21867.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Liver4_GB8_01_21868.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Liver5_BB9_01_21869.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	liver	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Lung1_BG7_01_21937.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Lung2_BG8_01_21938.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Lung3_BG9_01_21939.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Lung4_BG10_01_21940.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Lung5_BG11_01_21941.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lung	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Mouth_BA11_01_21855.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	oral cavity	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Mouth_BA11_01_21856.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	oral cavity	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ovary1_BF5_01_21921.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	ovary	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Ovary2_BF6_01_21922.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	ovary	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Pancreas1_BB10_01_21870.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Pancreas2_BB11_01_21871.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Pancreas3_BB12_01_21872.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	pancreas	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Skin1_BA3_01_21847.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of trunk	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Skin2_BA4_01_21848.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of trunk	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Spleen1_BA12_01_21857.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Spleen2_BB1_01_21861.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Spleen3_BB2_01_21862.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Spleen4_BB3_01_21863.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	spleen	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Stomach1_BC1_01_21875.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Stomach2_BC2_01_21876.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Stomach3_BC3_01_21877.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	stomach	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Stool_BA1_01_21845.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	feces	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Thymus_BH8_01_21952.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	thymus	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Trach1_BG12_01_21942.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Trach2_BH1_01_21945.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Trach3_BH2_01_21946.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Trach4_BH3_01_21947.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	trachea	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Uterus1_BF7_01_21923.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Uterus2_BF8_01_21924.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Uterus3_BF9_01_21925.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Uterus4_BF10_01_21926.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Uterus5_BF11_01_21927.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	uterus	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Vagina1_BF12_01_21928.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF1_Vagina2_BG1_01_21931.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Adrenal1_GF3_01_22160.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	adrenal gland	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Adrenal2_GF4_01_22161.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	adrenal gland	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Bladder_GE10_01_22153.mzXML	biofluid	10088|Mus	impact HD|MS:1002667	female	not applicable	urine	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Blood_GA2_01_22088.mzXML	biofluid	10088|Mus	impact HD|MS:1002667	female	not applicable	urine	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Blood_GA2_01_22089.mzXML	biofluid	10088|Mus	impact HD|MS:1002667	female	not applicable	urine	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Brain1_GH9_01_22194.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Brain2_GH10_01_22195.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Brain3_GH11_01_22196.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Brain4_GH12_01_22197.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	brain	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Cecum1_GD10_01_22139.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Cecum2_GD11_01_22140.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Cecum3_GD12_01_22141.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Cecum4_GE1_01_22144.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Cecum5_GE2_01_22145.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Cecum6_GE3_01_22146.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	caecum	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Cervix_GG2_01_22173.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	vagina	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Colon1_GE4_01_22147.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Colon2_GE5_01_22148.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Colon3_GE6_01_22149.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Colon4_GE7_01_22150.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Colon5_GE8_01_22151.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Colon6_GE9_01_22152.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	lower digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Duo1_GC4_01_22119.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Duo2_GC5_01_22120.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Duo3_GC6_01_22121.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Duo4_GC7_01_22122.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Duo5_GC8_01_22123.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Duo6_GC9_01_22124.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ear1_GA9_01_22096.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	head or neck skin	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ear2_GA10_01_22097.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	head or neck skin	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Eso1_GH4_01_22189.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Eso2_GH5_01_22190.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Eso3_GH6_01_22191.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Eso4_GH7_01_22192.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Foot1_GA5_01_22092.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Foot2_GA6_01_22093.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Foot3_GA7_01_22094.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Foot4_GA8_01_22095.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	skin of leg	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Gall_GB4_01_22105.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	gall bladder	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Heart1_GG3_01_22174.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Heart2_GG4_01_22175.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Heart3_GG5_01_22176.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Heart4_GG6_01_22177.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	heart	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ile1_GD4_01_22133.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ile2_GD5_01_22134.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ile3_GD6_01_22135.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ile4_GD7_01_22136.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ile5_GD8_01_22137.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Ile6_GD9_01_22138.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
MSV000079949	SPF2_Jeju1_GC10_01_22125.mzXML	tissue	10088|Mus	impact HD|MS:1002667	female	not applicable	upper digestive tract	not applicable	not applicable	Specific_Pathogen_Free	not applicable	not applicable
