MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	Depth_Meters	DepthorAltitudeMeters	ENVOBroadScale	ENVOLocalScale	ENVOMediumScale	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	rowid	id
MSV000092347	Er_FVW2_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									279	278
MSV000092347	Er_FVW2_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									280	279
MSV000092347	Er_FVW2_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									281	280
MSV000092347	Er_FVW3_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									282	281
MSV000092347	Er_FVW3_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									283	282
MSV000092347	Er_FVW3_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									284	283
MSV000092347	Er_FVW3_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									285	284
MSV000092347	Er_FVW4_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									286	285
MSV000092347	Er_FVW4_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									287	286
MSV000092347	Er_FVW4_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									288	287
MSV000092347	Er_FVW4_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									289	288
MSV000092347	Er_FVW5_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									290	289
MSV000092347	Er_FVW5_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									291	290
MSV000092347	Er_FVW5_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									292	291
MSV000092347	Er_FVW5_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	whole organism	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									293	292
MSV000092347	Er_FV_SA_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solid-phase adsorption (C18)	methanol (100%)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									294	293
MSV000092347	Er_FV_SA_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solid-phase adsorption (C18)	methanol (100%)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									295	294
MSV000092347	Er_FV_SA_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solid-phase adsorption (C18)	methanol (100%)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									296	295
MSV000092347	Er_FV_SA_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solid-phase adsorption (C18)	methanol (100%)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									297	296
MSV000092347	Er_FV_SD_ch2cl2_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									298	297
MSV000092347	Er_FV_SD_ch2cl2_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									299	298
MSV000092347	Er_FV_SD_ch2cl2_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									300	299
MSV000092347	Er_FV_SD_ch2cl2_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									301	300
MSV000092347	Er_FV_SD_ch3oh_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									302	301
MSV000092347	Er_FV_SD_ch3oh_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									303	302
MSV000092347	Er_FV_SD_ch3oh_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									304	303
MSV000092347	Er_FV_SD_ch3oh_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface, solvent dipping	hexane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									305	304
MSV000092347	Er_FV_SFA1_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									306	305
MSV000092347	Er_FV_SFA1_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									307	306
MSV000092347	Er_FV_SFA1_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									308	307
MSV000092347	Er_FV_SFA1_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									309	308
MSV000092347	Er_FV_SFA2_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									310	309
MSV000092347	Er_FV_SFA2_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									311	310
MSV000092347	Er_FV_SFA2_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									312	311
MSV000092347	Er_FV_SFA2_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									313	312
MSV000092347	Er_FV_SFA3_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									314	313
MSV000092347	Er_FV_SFA3_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									315	314
MSV000092347	Er_FV_SFA3_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									316	315
MSV000092347	Er_FV_SFA3_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									317	316
MSV000092347	Er_FV_SFA4_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									318	317
MSV000092347	Er_FV_SFA4_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									319	318
MSV000092347	Er_FV_SFA4_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									320	319
MSV000092347	Er_FV_SFA4_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									321	320
MSV000092347	Er_FV_SFA5_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									322	321
MSV000092347	Er_FV_SFA5_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									323	322
MSV000092347	Er_FV_SFA5_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									324	323
MSV000092347	Er_FV_SFA5_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after adsorption	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									325	324
MSV000092347	Er_FV_SFD1_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									326	325
MSV000092347	Er_FV_SFD1_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									327	326
MSV000092347	Er_FV_SFD1_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									328	327
MSV000092347	Er_FV_SFD1_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									329	328
MSV000092347	Er_FV_SFD2_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									330	329
MSV000092347	Er_FV_SFD2_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									331	330
MSV000092347	Er_FV_SFD2_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									332	331
MSV000092347	Er_FV_SFD2_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									333	332
MSV000092347	Er_FV_SFD3_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									334	333
MSV000092347	Er_FV_SFD3_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									335	334
MSV000092347	Er_FV_SFD3_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									336	335
MSV000092347	Er_FV_SFD3_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									337	336
MSV000092347	Er_FV_SFD4_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									338	337
MSV000092347	Er_FV_SFD4_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									339	338
MSV000092347	Er_FV_SFD4_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									340	339
MSV000092347	Er_FV_SFD4_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									341	340
MSV000092347	Er_FV_SFD5_pos_I.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									342	341
MSV000092347	Er_FV_SFD5_pos_II.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									343	342
MSV000092347	Er_FV_SFD5_pos_III.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									344	343
MSV000092347	Er_FV_SFD5_pos_IV.mzXML	algae		49266|Fucus vesiculosus	2022	surface-removed (internal), after dipping	dichloromethane-methanol (1:1)		Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)									07-19	Germany		54.454333|10.198611	0.5	0.5	Marine biome		Algal material									345	344
MSV000092347	Er_F_MeOH1st.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										346	345
MSV000092347	Er_F_MeOH2nd.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										347	346
MSV000092347	Er_F_MeOH_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										348	347
MSV000092347	Er_F_MeOH_2.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										349	348
MSV000092347	Er_F_MeOHfe_sa.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										350	349
MSV000092347	Er_F_MeOHfe_sa_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										351	350
MSV000092347	Er_F_MeOHfe_sd.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										352	351
MSV000092347	Er_F_MeOHfe_sd_ch2cl2_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										353	352
MSV000092347	Er_F_MeOHfe_sd_ch3oh_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										354	353
MSV000092347	Er_F_MeOHfe_sfa.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										355	354
MSV000092347	Er_F_MeOHfe_sfa1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										356	355
MSV000092347	Er_F_MeOHfe_sfa2.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										357	356
MSV000092347	Er_F_MeOHfe_sfa3.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										358	357
MSV000092347	Er_F_MeOHfe_sfa4.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										359	358
MSV000092347	Er_F_MeOHfe_sfa5.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										360	359
MSV000092347	Er_F_MeOHfe_sfd.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										361	360
MSV000092347	Er_F_MeOHfe_sfd1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										362	361
MSV000092347	Er_F_MeOHfe_sfd3.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										363	362
MSV000092347	Er_F_MeOHfe_sfd4.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										364	363
MSV000092347	Er_F_MeOHfe_sfd5.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										365	364
MSV000092347	Er_F_MeOHfew.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										366	365
MSV000092347	Er_F_MeOHfew_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										367	366
MSV000092347	Er_F_MeOHfew_2.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										368	367
MSV000092347	Er_F_MeOHfew_3.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										369	368
MSV000092347	Er_F_MeOHfew_4.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										370	369
MSV000092347	Er_F_MeOHfew_5.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										371	370
MSV000092347	Er_F_MeOHfs_sa.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										372	371
MSV000092347	Er_F_MeOHfs_sa_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										373	372
MSV000092347	Er_F_MeOHfs_sd.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										374	373
MSV000092347	Er_F_MeOHfs_sd_ch2cl2_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										375	374
MSV000092347	Er_F_MeOHfs_sd_ch3oh_1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										376	375
MSV000092347	Er_F_MeOHfs_sfa.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										377	376
MSV000092347	Er_F_MeOHfs_sfa1.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										378	377
MSV000092347	Er_F_MeOHfs_sfa2.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										379	378
MSV000092347	Er_F_MeOHfs_sfa3.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										380	379
MSV000092347	Er_F_MeOHfs_sfa4.mzXML	blank_analysis			2022				Xevo G2-S QTof|MS:1002276	electrospray ionization (positive)	reverse phase (C18)																										381	380
